"postal_code","official_riding_id","official_riding_name","latitude","longitude","city","province"
"R5G1M7",NA,NA,49.523645,-96.689158,"Steinbach","MB"
"R5G1M9",NA,NA,49.526463,-96.686748,"Steinbach","MB"
"R5G1N1",NA,NA,49.520204,-96.686044,"Steinbach","MB"
"R5G1N2",NA,NA,49.526589,-96.682348,"Steinbach","MB"
"R5G1N3",NA,NA,49.523275,-96.683067,"Steinbach","MB"
"R5G1N4",NA,NA,49.526041,-96.683858,"Steinbach","MB"
"R5G1N5",NA,NA,49.522766,-96.724605,"Steinbach","MB"
"R5G1N6",NA,NA,49.52045,-96.696156,"Steinbach","MB"
"R5G1N9",NA,NA,49.521159,-96.682214,"Steinbach","MB"
"R5G1P2",NA,NA,49.521867,-96.680711,"Steinbach","MB"
"R5G1P3",NA,NA,49.521966,-96.692594,"Steinbach","MB"
"R5G1P4",NA,NA,49.524567,-96.686165,"Steinbach","MB"
"R5G1P6",NA,NA,49.52439,-96.683957,"Steinbach","MB"
"R5G1P7",NA,NA,49.523983,-96.695726,"Steinbach","MB"
"R5G1P8",NA,NA,49.525719,-96.714395,"Steinbach","MB"
"R5G1P9",NA,NA,49.522461,-96.68428,"Steinbach","MB"
"R5G1R1",NA,NA,49.52115,-96.68617,"Steinbach","MB"
"R5G1R2",NA,NA,49.522956,-96.689141,"Steinbach","MB"
"R5G1R6",NA,NA,49.516759,-96.688134,"Steinbach","MB"
"R5G1R7",NA,NA,49.52398,-96.697425,"Steinbach","MB"
"R5G1R8",NA,NA,49.521307,-96.683909,"Steinbach","MB"
"R5G1S3",NA,NA,49.562934,-96.694373,"Steinbach","MB"
"R5G1S5",NA,NA,49.5233,-96.687686,"Steinbach","MB"
"R5G1S7",NA,NA,49.520836,-96.685596,"Steinbach","MB"
"R5G1T4",NA,NA,49.533283,-96.68861,"Steinbach","MB"
"R5G1X6",NA,NA,49.525716,-96.657302,"Steinbach","MB"
"R5G2J4",NA,NA,49.528229,-96.681358,"Steinbach","MB"
"R5G2J5",NA,NA,49.544004,-96.694156,"Steinbach","MB"
"R5G2K3",NA,NA,49.52105,-96.692636,"Steinbach","MB"
"R5H1C1",NA,NA,49.666997,-96.637105,"Ste Anne","MB"
"R5H1E4",NA,NA,49.665591,-96.642018,"Ste Anne","MB"
"R5H1H3",NA,NA,49.668188,-96.575315,"Ste Anne","MB"
"R5H1H6",NA,NA,49.671799,-96.58007,"Ste Anne","MB"
"R5H1H9",NA,NA,49.66865,-96.640137,"Ste Anne","MB"
"R5H1J6",NA,NA,49.671487,-96.581726,"Ste Anne","MB"
"R5H1J7",NA,NA,49.6711,-96.583152,"Ste Anne","MB"
"R5H1J8",NA,NA,49.517499,-96.488261,"Ste Anne","MB"
"R5H1R2",NA,NA,49.669299,-96.634272,"Ste Anne","MB"
"R6M0C4",NA,NA,NA,NA,NA,NA
"R6M0E2",NA,NA,NA,NA,NA,NA
"R6M1A1",NA,NA,49.193208,-98.10065,"Morden","MB"
"R6M1A2",NA,NA,49.189842,-98.114604,"Morden","MB"
"R6M1A5",NA,NA,49.192338,-98.125692,"Morden","MB"
"R6M1A7",NA,NA,49.212995,-98.080531,"Morden","MB"
"R6M1A9",NA,NA,49.186149,-98.120366,"Morden","MB"
"R6M1B3",NA,NA,49.186444,-98.113074,"Morden","MB"
"R6M1B7",NA,NA,49.18615,-98.120366,"Morden","MB"
"R6M1B8",NA,NA,49.188234,-98.092033,"Morden","MB"
"R6M1B9",NA,NA,49.202869,-98.231982,"Morden","MB"
"R6M1C1",NA,NA,49.186153,-98.120366,"Morden","MB"
"R6M1C4",NA,NA,49.201349,-98.232047,"Morden","MB"
"R6M1V9",NA,NA,49.186157,-98.120366,"Morden","MB"
"R6M1Y8",NA,NA,49.190197,-98.094536,"Morden","MB"
"R6M1Y9",NA,NA,49.189996,-98.099988,"Morden","MB"
"R6M2A1",NA,NA,49.188579,-98.111121,"Morden","MB"
"R6M2A2",NA,NA,49.18644,-98.118888,"Morden","MB"
"R6N0L6",NA,NA,NA,NA,NA,NA
"R6W0B8",NA,NA,49.166355,-97.951937,"Winkler","MB"
"R6W0C3",NA,NA,49.17775,-97.925158,"Winkler","MB"
"R6W0C8",NA,NA,NA,NA,NA,NA
"R6W0E2",NA,NA,NA,NA,NA,NA
"R6W1H2",NA,NA,49.181842,-97.942035,"Winkler","MB"
"R6W1H7",NA,NA,49.179875,-97.938329,"Winkler","MB"
"R6W1K3",NA,NA,49.173497,-99.520927,"Schanzenfeld","MB"
"R6W1K5",NA,NA,49.181913,-97.936338,"Schanzenfeld","MB"
"R6W1K6",NA,NA,49.130643,-97.940646,"Schanzenfeld","MB"
"R6W1L5",NA,NA,49.173748,-97.886113,"Reinfeld","MB"
"R6W1M2",NA,NA,49.181913,-97.936338,"Schanzenfeld","MB"
"R6W2A8",NA,NA,NA,NA,NA,NA
"R6W4A1",NA,NA,49.101228,-97.960078,"Winkler","MB"
"R6W4A3",NA,NA,49.182609,-97.941053,"Winkler","MB"
"R6W4A4",NA,NA,49.182277,-97.937485,"Winkler","MB"
"R6W4A5",NA,NA,49.182006,-97.938048,"Winkler","MB"
"R6W4A6",NA,NA,49.180852,-97.934607,"Winkler","MB"
"R6W4A7",NA,NA,49.181708,-97.942179,"Winkler","MB"
"R6W4A8",NA,NA,49.174119,-97.940397,"Winkler","MB"
"R6W4A9",NA,NA,49.181571,-97.93957,"Winkler","MB"
"R6W4B1",NA,NA,49.180264,-97.940169,"Winkler","MB"
"R6W4B2",NA,NA,49.179807,-97.928094,"Winkler","MB"
"R6W4B3",NA,NA,49.182405,-97.939803,"Winkler","MB"
"R6W4B4",NA,NA,49.182378,-97.936996,"Winkler","MB"
"R6W4B5",NA,NA,49.182821,-97.939996,"Winkler","MB"
"R6W4B7",NA,NA,49.183708,-97.921573,"Winkler","MB"
"R6W4C1",NA,NA,49.181184,-97.931373,"Winkler","MB"
"R6W4H6",NA,NA,NA,NA,NA,NA
"R6W4Y2",NA,NA,NA,NA,NA,NA
"R7A3K8",NA,NA,49.842509,-99.949952,"Brandon","MB"
"R7A5Y2",NA,NA,49.83711,-99.966581,"Brandon","MB"
"R7A5Y3",NA,NA,49.88372,-99.956275,"Brandon","MB"
"R7A5Y4",NA,NA,49.831461,-99.946099,"Brandon","MB"
"R7A5Y5",NA,NA,49.869523,-99.944218,"Brandon","MB"
"R7A7H8",NA,NA,49.840394,-99.937407,"Brandon","MB"
"R7A7R9",NA,NA,49.832149,-99.968972,"Brandon","MB"
"R7B4C4",NA,NA,49.814676,-99.970335,"Brandon","MB"
"R7C0B9",NA,NA,NA,NA,NA,NA
"R7C1B8",NA,NA,49.875827,-99.94347,"Brandon","MB"
"R7C1E6",NA,NA,49.87583,-99.94347,"Brandon","MB"
"R7C5Y5",NA,NA,NA,NA,NA,NA
"R7N2T3",NA,NA,51.081178,-100.06286,"Dauphin","MB"
"R7N2T5",NA,NA,51.132279,-100.062827,"Dauphin","MB"
"R7N2T6",NA,NA,51.13717,-100.062697,"Dauphin","MB"
"R7N2T7",NA,NA,51.147594,-100.048056,"Dauphin","MB"
"R7N2T8",NA,NA,51.149549,-100.054922,"Dauphin","MB"
"R7N2T9",NA,NA,51.139174,-100.052754,"Dauphin","MB"
"R7N2V1",NA,NA,51.139895,-100.040575,"Dauphin","MB"
"R7N2V2",NA,NA,51.155033,-100.054185,"Dauphin","MB"
"R7N2V3",NA,NA,51.142335,-100.062654,"Dauphin","MB"
"R7N2V4",NA,NA,51.15248,-100.04569,"Dauphin","MB"
"R7N3J5",NA,NA,51.139955,-100.055897,"Dauphin","MB"
"R7N3L9",NA,NA,51.14401,-100.05569,"Dauphin","MB"
"R8A0C5",NA,NA,54.77473,-101.849044,"Flin Flon","MB"
"R8A1M6",NA,NA,54.760596,-101.853069,"Flin Flon","MB"
"R8A1M7",NA,NA,54.805572,-101.7102,"Flin Flon","MB"
"R8A1N3",NA,NA,54.766502,-101.868545,"Flin Flon","MB"
"R8A1N5",NA,NA,54.793239,-101.678849,"Flin Flon","MB"
"R8A1N7",NA,NA,54.759577,-101.847577,"Flin Flon","MB"
"R8L3H1",NA,NA,NA,NA,NA,NA
"R8N1M9",NA,NA,55.742588,-97.855339,"Thompson","MB"
"R8N1N1",NA,NA,55.742588,-97.855339,"Thompson","MB"
"R8N1N3",NA,NA,NA,NA,NA,NA
"R8N1N4",NA,NA,55.742588,-97.855339,"Thompson","MB"
"R8N1N5",NA,NA,55.730308,-97.868973,"Thompson","MB"
"R8N1N9",NA,NA,55.742588,-97.855339,"Thompson","MB"
"R8N1P1",NA,NA,55.742727,-97.842976,"Thompson","MB"
"R9A1K2",NA,NA,53.812117,-101.243059,"The Pas","MB"
"R9A1K3",NA,NA,53.811347,-101.24444,"The Pas","MB"
"R9A1K4",NA,NA,53.811091,-101.242888,"The Pas","MB"
"R9A1K5",NA,NA,53.809803,-101.244692,"The Pas","MB"
"R9A1K7",NA,NA,53.812428,-101.243703,"The Pas","MB"
"R9A1K8",NA,NA,53.815417,-101.246415,"The Pas","MB"
"R9A1K9",NA,NA,53.813557,-101.244446,"The Pas","MB"
"R9A1L2",NA,NA,53.816145,-101.246561,"The Pas","MB"
"R9A1L3",NA,NA,53.812435,-101.244105,"The Pas","MB"
"R9A1L5",NA,NA,53.813917,-101.242589,"The Pas","MB"
"R9A1L6",NA,NA,53.812232,-101.24222,"The Pas","MB"
"R9A1L7",NA,NA,53.815665,-101.246061,"The Pas","MB"
"R9A1L8",NA,NA,53.810343,-101.24129,"The Pas","MB"
"R9A1M1",NA,NA,53.815114,-101.244748,"The Pas","MB"
"R9A1M3",NA,NA,53.814798,-101.245774,"The Pas","MB"
"R9A1M7",NA,NA,53.809355,-101.232506,"The Pas","MB"
"R9A1R7",NA,NA,53.814042,-101.243108,"The Pas","MB"
"R9A1R8",NA,NA,53.815267,-101.245874,"The Pas","MB"
"R9A1R9",NA,NA,53.812493,-101.240935,"The Pas","MB"
"R9A1S3",NA,NA,53.813255,-101.243372,"The Pas","MB"
"R9A1S4",NA,NA,53.812906,-101.243785,"The Pas","MB"
"S0A0A0",NA,NA,50.803648,-103.540145,"Abernethy","SK"
"S0A2L0",NA,NA,50.800737,-101.574369,"Foam Lake","SK"
"S0C2S0",NA,NA,49.823134,-102.35397,"Kenosee Lake","SK"
"S0E0S1",NA,NA,NA,NA,NA,NA
"S0G5B0",NA,NA,50.442543,-104.365236,"White City","SK"
"S0J2N6",NA,NA,NA,NA,NA,NA
"S0J3L0",NA,NA,NA,NA,NA,NA
"S0K0N1",NA,NA,NA,NA,NA,NA
"S0K2A0",NA,NA,52.20225,-105.126459,"Humboldt","SK"
"S0K2T0",NA,NA,52.300007,-106.638858,"Langham","SK"
"S0L0G0",NA,NA,51.096095,-106.980474,"Birsay","SK"
"S0L0R0",NA,NA,50.877559,-107.263189,"Demaine","SK"
"S0L1A8",NA,NA,NA,NA,NA,NA
"S0L1Z0",NA,NA,50.984674,-107.132817,"Lucky Lake","SK"
"S0L4L0",NA,NA,NA,NA,NA,NA
"S0M0N8",NA,NA,NA,NA,NA,NA
"S0M1V0",NA,NA,54.129688,-108.433423,"Meadow Lake","SK"
"S0N2J0",NA,NA,49.848454,-108.105118,"Eastend","SK"
"S0S0S0",NA,NA,NA,NA,NA,NA
"S1H4H1",NA,NA,NA,NA,NA,NA
"S1J1R0",NA,NA,NA,NA,NA,NA
"S2H0H3",NA,NA,NA,NA,NA,NA
"S2S2H5",NA,NA,NA,NA,NA,NA
"S2V1A3",NA,NA,50.78437,-104.94671,"Buena Vista","SK"
"S2V1C3",NA,NA,50.693409,-104.916585,"Buena Vista","SK"
"S3N2V3",NA,NA,51.131716,-102.331752,"Yorkton","SK"
"S3N2V6",NA,NA,51.203725,-102.4159,"Yorkton","SK"
"S3N2V7",NA,NA,51.208491,-102.459865,"Yorkton","SK"
"S3N2W1",NA,NA,51.132336,-102.387076,"Yorkton","SK"
"S3N2W4",NA,NA,51.20658,-102.439255,"Yorkton","SK"
"S3N2W7",NA,NA,51.214394,-102.449198,"Yorkton","SK"
"S3N2W8",NA,NA,51.285485,-102.44172,"Yorkton","SK"
"S3N2X1",NA,NA,51.209073,-102.456382,"Yorkton","SK"
"S3N2X3",NA,NA,51.213018,-102.448633,"Yorkton","SK"
"S3N3G3",NA,NA,51.207108,-102.437144,"Yorkton","SK"
"S3N3L2",NA,NA,51.214756,-102.502487,"Yorkton","SK"
"S3N3L4",NA,NA,51.144881,-102.557124,"Yorkton","SK"
"S3T2V9",NA,NA,NA,NA,NA,NA
"S3W2B7",NA,NA,NA,NA,NA,NA
"S3W3G2",NA,NA,NA,NA,NA,NA
"S3W3G8",NA,NA,NA,NA,NA,NA
"S3W3Y6",NA,NA,NA,NA,NA,NA
"S4A2A2",NA,NA,49.143292,-102.969684,"Estevan","SK"
"S4A2A3",NA,NA,49.220525,-103.123644,"Estevan","SK"
"S4A2A4",NA,NA,49.136685,-102.973319,"Estevan","SK"
"S4A2A5",NA,NA,49.143684,-102.993129,"Estevan","SK"
"S4A2A6",NA,NA,49.137395,-102.977694,"Estevan","SK"
"S4A2A7",NA,NA,49.133493,-102.964341,"Estevan","SK"
"S4A2H7",NA,NA,49.133155,-102.952485,"Estevan","SK"
"S4A2K9",NA,NA,49.138618,-102.976697,"Estevan","SK"
"S4A2L7",NA,NA,49.145637,-102.975971,"Estevan","SK"
"S4A2X8",NA,NA,NA,NA,NA,NA
"S4B6A7",NA,NA,NA,NA,NA,NA
"S4C2A1",NA,NA,NA,NA,NA,NA
"S4C2C7",NA,NA,NA,NA,NA,NA
"S4H0T1",NA,NA,49.662493,-103.856011,"Weyburn","SK"
"S4H2J8",NA,NA,49.655863,-103.745172,"Weyburn","SK"
"S4H2J9",NA,NA,49.666004,-103.844913,"Weyburn","SK"
"S4H2K1",NA,NA,49.662509,-103.835001,"Weyburn","SK"
"S4H2K3",NA,NA,49.668715,-103.575895,"Weyburn","SK"
"S4H2K5",NA,NA,49.662898,-103.854311,"Weyburn","SK"
"S4H2K7",NA,NA,49.684969,-103.89221,"Weyburn","SK"
"S4H2K8",NA,NA,49.53931,-103.835335,"Weyburn","SK"
"S4H2L1",NA,NA,49.68497,-103.89221,"Weyburn","SK"
"S4H2L2",NA,NA,49.568317,-103.790434,"Weyburn","SK"
"S4H2L3",NA,NA,49.66551,-103.750799,"Weyburn","SK"
"S4H2L5",NA,NA,49.661311,-103.869723,"Weyburn","SK"
"S4H2L7",NA,NA,49.672759,-103.873408,"Weyburn","SK"
"S4H2N9",NA,NA,NA,NA,NA,NA
"S4H3J9",NA,NA,49.664878,-103.851504,"Weyburn","SK"
"S4H3N8",NA,NA,49.656489,-103.85473,"Weyburn","SK"
"S4H3S7",NA,NA,NA,NA,NA,NA
"S4L0A1",NA,NA,50.443461,-104.361999,"White City","SK"
"S4L0A3",NA,NA,50.455462,-104.325106,"White City","SK"
"S4L1A5",NA,NA,50.441388,-104.387505,"Emerald Park","SK"
"S4L1B1",NA,NA,50.45984,-104.572261,"Emerald Park","SK"
"S4L1C9",NA,NA,50.438187,-104.396242,"Emerald Park","SK"
"S4L2B1",NA,NA,NA,NA,NA,NA
"S4L5B1",NA,NA,50.441446,-104.366209,"White City","SK"
"S4N0A9",NA,NA,50.460686,-104.575232,"Regina","SK"
"S4N7K9",NA,NA,50.44963,-104.555489,"Regina","SK"
"S4P0C2",NA,NA,50.442803,-104.606081,"Regina","SK"
"S4P0V6",NA,NA,50.459851,-104.613049,"Regina","SK"
"S4P0W7",NA,NA,50.443997,-104.60159,"Regina","SK"
"S4P2G8",NA,NA,50.470217,-104.617996,"Regina","SK"
"S4P2J8",NA,NA,50.44195,-104.61085,"Regina","SK"
"S4P2Z1",NA,NA,50.64451,-103.412959,"Regina","SK"
"S4P2Z2",NA,NA,50.435443,-104.609882,"Regina","SK"
"S4P2Z3",NA,NA,50.710218,-103.012896,"Regina","SK"
"S4P2Z4",NA,NA,50.497598,-104.326297,"Regina","SK"
"S4P2Z5",NA,NA,50.483535,-104.563758,"Regina","SK"
"S4P3A2",NA,NA,50.42382,-104.599573,"Regina","SK"
"S4P3A3",NA,NA,50.523608,-104.127969,"Regina","SK"
"S4P3B4",NA,NA,50.450116,-104.612241,"Regina","SK"
"S4P3C4",NA,NA,50.472713,-104.560566,"Regina","SK"
"S4P3C7",NA,NA,50.479264,-104.639413,"Regina","SK"
"S4P3J8",NA,NA,50.355186,-104.514725,"Regina","SK"
"S4P3L7",NA,NA,50.450144,-104.612241,"Regina","SK"
"S4P3N8",NA,NA,50.456714,-104.621032,"Regina","SK"
"S4P3W7",NA,NA,50.449745,-104.615871,"Regina","SK"
"S4P3W8",NA,NA,50.484598,-104.598877,"Regina","SK"
"S4P3X0",NA,NA,50.443794,-104.607594,"Regina","SK"
"S4P4E9",NA,NA,50.449296,-104.610968,"Regina","SK"
"S4P4G1",NA,NA,50.450275,-104.610923,"Regina","SK"
"S4P4J4",NA,NA,50.450946,-104.589364,"Regina","SK"
"S4P4N3",NA,NA,NA,NA,NA,NA
"S4P4W8",NA,NA,50.45031,-104.616495,"Regina","SK"
"S4P5A8",NA,NA,50.443794,-104.607594,"Regina","SK"
"S4P5W6",NA,NA,NA,NA,NA,NA
"S4P7V7",NA,NA,NA,NA,NA,NA
"S4R1A9",NA,NA,50.482037,-104.656446,"Regina","SK"
"S4R8R6",NA,NA,50.476049,-104.666958,"Regina","SK"
"S4R8R7",NA,NA,50.493496,-104.618318,"Regina","SK"
"S4R8R8",NA,NA,50.471999,-104.618357,"Regina","SK"
"S4S0A7",NA,NA,50.400408,-104.640918,"Regina","SK"
"S4S7K3",NA,NA,50.447456,-104.618005,"Regina","SK"
"S4S7K4",NA,NA,50.413192,-104.61954,"Regina","SK"
"S4T0T0",NA,NA,NA,NA,NA,NA
"S4T1P0",NA,NA,50.460287,-104.654661,"Regina","SK"
"S4T6T8",NA,NA,50.498794,-104.675662,"Regina","SK"
"S4T6V6",NA,NA,50.498765,-104.678474,"Regina","SK"
"S4T7X2",NA,NA,50.406493,-104.604843,"Regina","SK"
"S4T7X3",NA,NA,50.624439,-103.55564,"Regina","SK"
"S4V0L5",NA,NA,50.436526,-104.554484,"Regina","SK"
"S4V0P2",NA,NA,50.437429,-104.557718,"Regina","SK"
"S4V0S5",NA,NA,50.439321,-104.550999,"Regina","SK"
"S4V0S7",NA,NA,50.438286,-104.558893,"Regina","SK"
"S4V0T7",NA,NA,50.435305,-104.541068,"Regina","SK"
"S4V0X9",NA,NA,50.437383,-104.561042,"Regina","SK"
"S4V1G1",NA,NA,50.413494,-104.529803,"Regina","SK"
"S4V1H1",NA,NA,50.434001,-104.526369,"Regina","SK"
"S4V1L2",NA,NA,50.444583,-104.560357,"Regina","SK"
"S4V1L3",NA,NA,50.438377,-104.536557,"Regina","SK"
"S4V1M6",NA,NA,50.432178,-104.549463,"Regina","SK"
"S4V1M7",NA,NA,50.432179,-104.549463,"Regina","SK"
"S4V1R6",NA,NA,50.420331,-104.548153,"Regina","SK"
"S4V1Z8",NA,NA,50.425195,-104.543975,"Regina","SK"
"S4V2A1",NA,NA,50.425023,-104.544416,"Regina","SK"
"S4V3E4",NA,NA,50.432548,-104.525008,"Regina","SK"
"S4V3E8",NA,NA,50.41745,-104.532665,"Regina","SK"
"S4V3G7",NA,NA,50.41581,-104.523496,"Regina","SK"
"S4V3L2",NA,NA,NA,NA,NA,NA
"S4W0B1",NA,NA,50.407757,-104.65626,"Regina","SK"
"S4W0B8",NA,NA,50.400595,-104.652084,"Regina","SK"
"S4W0E2",NA,NA,NA,NA,NA,NA
"S4X0A8",NA,NA,50.497861,-104.646093,"Regina","SK"
"S4X0E5",NA,NA,50.499935,-104.645358,"Regina","SK"
"S4X0E7",NA,NA,50.497673,-104.647218,"Regina","SK"
"S4X0H5",NA,NA,50.501813,-104.664319,"Regina","SK"
"S4X0X4",NA,NA,NA,NA,NA,NA
"S4X4C6",NA,NA,50.481122,-104.706017,"Regina","SK"
"S4X4H9",NA,NA,50.496468,-104.672641,"Regina","SK"
"S4X4R1",NA,NA,50.495619,-104.64962,"Regina","SK"
"S4X4S6",NA,NA,50.495478,-104.645874,"Regina","SK"
"S4X4S7",NA,NA,50.49565,-104.648793,"Regina","SK"
"S4X5J3",NA,NA,NA,NA,NA,NA
"S4Z0N3",NA,NA,NA,NA,NA,NA
"S4Z1A9",NA,NA,50.455308,-104.530202,"Regina","SK"
"S5H4V9",NA,NA,NA,NA,NA,NA
"S5R3M9",NA,NA,NA,NA,NA,NA
"S6H2Y2",NA,NA,50.398501,-105.561411,"Moose Jaw","SK"
"S6H4N7",NA,NA,50.40027,-105.574728,"Moose Jaw","SK"
"S6H4N8",NA,NA,50.403053,-105.546241,"Moose Jaw","SK"
"S6H4N9",NA,NA,50.409223,-105.534382,"Moose Jaw","SK"
"S6H4P1",NA,NA,50.400724,-105.55605,"Moose Jaw","SK"
"S6H4P4",NA,NA,50.396179,-105.550447,"Moose Jaw","SK"
"S6H4P5",NA,NA,50.400812,-105.527825,"Moose Jaw","SK"
"S6H4P6",NA,NA,50.403122,-105.523711,"Moose Jaw","SK"
"S6H4P8",NA,NA,50.398446,-105.548616,"Moose Jaw","SK"
"S6H4P9",NA,NA,50.389937,-105.52917,"Moose Jaw","SK"
"S6H4R3",NA,NA,50.397829,-105.573904,"Moose Jaw","SK"
"S6H6A4",NA,NA,50.384981,-105.524502,"Moose Jaw","SK"
"S6H7A8",NA,NA,50.393929,-105.565031,"Moose Jaw","SK"
"S6H7K7",NA,NA,50.412312,-105.534916,"Moose Jaw","SK"
"S6H7K8",NA,NA,50.398203,-105.546467,"Moose Jaw","SK"
"S6H7N6",NA,NA,50.393497,-105.548901,"Moose Jaw","SK"
"S6H7T2",NA,NA,50.389739,-105.52528,"Moose Jaw","SK"
"S6H7W6",NA,NA,50.39436,-105.617202,"Moose Jaw","SK"
"S6H7X5",NA,NA,50.39259,-105.531727,"Moose Jaw","SK"
"S6H8B6",NA,NA,50.39468,-105.551923,"Moose Jaw","SK"
"S6J0A5",NA,NA,50.416378,-105.536146,"Moose Jaw","SK"
"S6J0A6",NA,NA,NA,NA,NA,NA
"S6J1L4",NA,NA,50.415709,-105.535,"Moose Jaw","SK"
"S6J1N5",NA,NA,50.419429,-105.543569,"Moose Jaw","SK"
"S6V1G4",47006,"Prince Albert",NA,NA,NA,NA
"S6V1G7",47006,"Prince Albert",NA,NA,NA,NA
"S6V4K9",NA,NA,53.193216,-105.768216,"Prince Albert","SK"
"S6V5P9",NA,NA,53.193628,-105.752592,"Prince Albert","SK"
"S6V5R1",NA,NA,53.195783,-105.744771,"Prince Albert","SK"
"S6V5R2",NA,NA,53.225424,-105.692649,"Prince Albert","SK"
"S6V5R3",NA,NA,53.201708,-105.745367,"Prince Albert","SK"
"S6V5R4",NA,NA,53.182862,-105.755819,"Prince Albert","SK"
"S6V5R5",NA,NA,53.192358,-105.748911,"Prince Albert","SK"
"S6V5R7",NA,NA,53.201741,-105.745667,"Prince Albert","SK"
"S6V5R8",NA,NA,53.204192,-105.723406,"Prince Albert","SK"
"S6V5S2",NA,NA,53.201443,-105.730685,"Prince Albert","SK"
"S6V5S8",NA,NA,53.199488,-105.737537,"Prince Albert","SK"
"S6V5S9",NA,NA,53.202536,-105.750616,"Prince Albert","SK"
"S6V5T1",NA,NA,53.195433,-105.742301,"Prince Albert","SK"
"S6V5T2",NA,NA,53.195433,-105.742301,"Prince Albert","SK"
"S6V5T3",NA,NA,53.141833,-105.602296,"Prince Albert","SK"
"S6V5Z5",NA,NA,53.186765,-105.765208,"Prince Albert","SK"
"S6V6J9",NA,NA,53.265515,-105.794563,"Prince Albert","SK"
"S6V6K1",NA,NA,53.199049,-105.75654,"Prince Albert","SK"
"S6V7J1",NA,NA,53.195433,-105.742301,"Prince Albert","SK"
"S6V7M2",NA,NA,53.195433,-105.742301,"Prince Albert","SK"
"S6V7M3",NA,NA,53.229199,-105.66211,"Prince Albert","SK"
"S6V7V6",NA,NA,53.18475,-105.759866,"Prince Albert","SK"
"S6V8A4",NA,NA,53.184498,-105.745978,"Prince Albert","SK"
"S6V8A7",NA,NA,53.185409,-105.760597,"Prince Albert","SK"
"S6W0A3",47006,"Prince Albert",NA,NA,NA,NA
"S7A4Y1",NA,NA,NA,NA,NA,NA
"S7C5W3",NA,NA,NA,NA,NA,NA
"S7E1E8",NA,NA,NA,NA,NA,NA
"S7H1H0",NA,NA,52.114133,-106.617238,"Saskatoon","SK"
"S7H4J3",NA,NA,NA,NA,NA,NA
"S7H5M8",NA,NA,52.102358,-106.580864,"Saskatoon","SK"
"S7H5M9",NA,NA,52.103801,-106.584964,"Saskatoon","SK"
"S7H5N1",NA,NA,52.103147,-106.581423,"Saskatoon","SK"
"S7H5N2",NA,NA,52.104633,-106.578348,"Saskatoon","SK"
"S7H5N3",NA,NA,52.103469,-106.580742,"Saskatoon","SK"
"S7H5N9",NA,NA,52.10736,-106.626075,"Saskatoon","SK"
"S7H5P1",NA,NA,52.052245,-106.699003,"Saskatoon","SK"
"S7H5R4",NA,NA,52.105395,-106.575054,"Saskatoon","SK"
"S7J2H2",NA,NA,52.102371,-106.617634,"Saskatoon","SK"
"S7J3K9",NA,NA,NA,NA,NA,NA
"S7J4M8",NA,NA,52.093194,-106.579752,"Saskatoon","SK"
"S7J5A3",NA,NA,52.09253,-106.646571,"Saskatoon","SK"
"S7J5L8",NA,NA,52.115626,-106.618477,"Saskatoon","SK"
"S7K1M2",NA,NA,52.172802,-106.650285,"Saskatoon","SK"
"S7K1N2",NA,NA,52.133293,-106.360029,"Saskatoon","SK"
"S7K1P5",NA,NA,52.151437,-106.669086,"Saskatoon","SK"
"S7K2L2",NA,NA,NA,NA,NA,NA
"S7K2P3",NA,NA,52.139612,-106.655864,"Saskatoon","SK"
"S7K3J5",NA,NA,52.176897,-105.910243,"Saskatoon","SK"
"S7K3J6",NA,NA,52.119228,-106.40135,"Saskatoon","SK"
"S7K3J7",NA,NA,52.135182,-106.640174,"Saskatoon","SK"
"S7K3J8",NA,NA,52.102989,-106.325925,"Saskatoon","SK"
"S7K3K1",NA,NA,52.116833,-106.669683,"Saskatoon","SK"
"S7K3K4",NA,NA,52.13538,-106.655828,"Saskatoon","SK"
"S7K3L7",NA,NA,52.116949,-106.648664,"Saskatoon","SK"
"S7K3P7",NA,NA,52.135917,-106.638923,"Saskatoon","SK"
"S7K3P9",NA,NA,NA,NA,NA,NA
"S7K3S9",NA,NA,52.147972,-106.65102,"Saskatoon","SK"
"S7K4A8",NA,NA,52.121752,-106.659512,"Saskatoon","SK"
"S7K4E4",NA,NA,52.100411,-106.677405,"Saskatoon","SK"
"S7K4J1",NA,NA,52.157149,-105.644434,"Saskatoon","SK"
"S7K4J2",NA,NA,52.132639,-106.663771,"Saskatoon","SK"
"S7K4L4",NA,NA,52.117807,-106.610459,"Saskatoon","SK"
"S7K4R4",NA,NA,52.247805,-106.682389,"Saskatoon","SK"
"S7K4R6",NA,NA,52.13223,-106.723358,"Saskatoon","SK"
"S7K5M5",NA,NA,52.136255,-106.66285,"Saskatoon","SK"
"S7K6C7",NA,NA,52.247806,-106.682389,"Saskatoon","SK"
"S7K6K5",NA,NA,52.117814,-106.610459,"Saskatoon","SK"
"S7K7A5",NA,NA,52.183599,-106.634374,"Saskatoon","SK"
"S7K7G1",NA,NA,52.117823,-106.610459,"Saskatoon","SK"
"S7K7H8",NA,NA,52.167832,-106.627357,"Saskatoon","SK"
"S7K8B7",NA,NA,52.043146,-106.872621,"Saskatoon","SK"
"S7K8C1",NA,NA,52.170652,-106.639802,"Saskatoon","SK"
"S7L0H1",NA,NA,52.132505,-106.697738,"Saskatoon","SK"
